,ECG
2253,45504
2254,46208
2255,44800
2256,41792
2257,38400
2258,35456
2259,33280
2260,32064
2261,31616
2262,31808
2263,32320
2264,32896
2265,33408
2266,33984
2267,33920
2268,34304
2269,34496
2270,34560
2271,34688
2272,34816
2273,34944
2274,35008
2275,35136
2276,35200
2277,35264
2278,35328
2279,35328
2280,35392
2281,35456
2282,35392
2283,35520
2284,35520
2285,35584
2286,35648
2287,35648
2288,35648
2289,35712
2290,35840
2291,35840
2292,35840
2293,35904
2294,35968
2295,35968
2296,35968
2297,35904
2298,36096
2299,36096
2300,36160
2301,36224
2302,36224
2303,36224
2304,36224
2305,36224
2306,36224
2307,36288
2308,36288
2309,36288
2310,36352
2311,36352
2312,36224
2313,36096
2314,35968
2315,35968
2316,35904
2317,35840
2318,35712
2319,35648
2320,35520
2321,35328
2322,35200
2323,35072
2324,34944
2325,34816
2326,34752
2327,34752
2328,34944
2329,35008
2330,35072
2331,35136
2332,35136
2333,35072
2334,35008
2335,35008
2336,35008
2337,34944
2338,34944
2339,34944
2340,34944
2341,34880
2342,34816
2343,34880
2344,34880
2345,34880
2346,34880
2347,34880
2348,34944
2349,34944
2350,34944
2351,35008
2352,35072
2353,35008
2354,35008
2355,34944
2356,35008
2357,35008
2358,35008
2359,34944
2360,35008
2361,35008
2362,35008
2363,35072
2364,35136
2365,35200
2366,35200
2367,35200
2368,35200
2369,35264
2370,35264
2371,35328
2372,35264
2373,35328
2374,35328
2375,35392
2376,35328
2377,35456
2378,35456
2379,35456
2380,35456
2381,35520
2382,35520
2383,35520
2384,35520
2385,35648
2386,35712
2387,35648
2388,35584
2389,35648
2390,35776
2391,35776
2392,35776
2393,35840
2394,35904
2395,35968
2396,35968
2397,35968
2398,35968
2399,36032
2400,36032
2401,36160
2402,36096
2403,36224
2404,36160
2405,36096
2406,36096
2407,36096
2408,36032
2409,35968
2410,36032
2411,36096
2412,36160
2413,36288
2414,36416
2415,36480
2416,36480
2417,36480
2418,36544
2419,36672
2420,36800
2421,36800
2422,36736
2423,36672
2424,36544
2425,36416
2426,36288
2427,36224
2428,36160
2429,36032
2430,35776
2431,35584
2432,35520
2433,35264
2434,35072
2435,35008
2436,35008
2437,34944
2438,34880
2439,34880
2440,34880
2441,34880
2442,34816
2443,34816
2444,34880
2445,34816
2446,34688
2447,34688
2448,34560
2449,34304
2450,34048
2451,34240
2452,35008
2453,36352
2454,38208
2455,40640
2456,43392
2457,45312
2458,45440
2459,43456
2460,40128
2461,36736
2462,33984
2463,32000
2464,30976
2465,30784
2466,31040
2467,31552
2468,32128
2469,32576
2470,32960
2471,33216
2472,33408
2473,33536
2474,33664
2475,33792
2476,33920
2477,33920
2478,34048
2479,34048
2480,34112
2481,34176
2482,34240
2483,34304
2484,34304
2485,34304
2486,34368
2487,34368
2488,34432
2489,34496
2490,34560
2491,34624
2492,34560
2493,34752
