,ECG
2540,-6
2541,-6
2542,-13
2543,-16
2544,-8
2545,4
2546,15
2547,12
2548,3
2549,0
2550,-1
2551,0
2552,4
2553,8
2554,17
2555,22
2556,10
2557,-8
2558,-16
2559,-9
2560,13
2561,37
2562,51
2563,56
2564,49
2565,27
2566,-19
2567,-40
2568,-50
2569,-38
2570,-15
2571,7
2572,22
2573,31
2574,42
2575,44
2576,30
2577,13
2578,9
2579,18
2580,38
2581,56
2582,59
2583,38
2584,-1
2585,-45
2586,-75
2587,-82
2588,-61
2589,-16
2590,36
2591,86
2592,109
2593,95
2594,63
2595,30
2596,5
2597,0
2598,12
2599,42
2600,40
2601,25
2602,6
2603,-20
2604,-46
2605,-46
2606,-19
2607,23
2608,76
2609,121
2610,143
2611,143
2612,121
2613,92
2614,64
2615,40
2616,24
2617,25
2618,33
2619,42
2620,46
2621,46
2622,41
2623,37
2624,40
2625,42
2626,48
2627,62
2628,72
2629,70
2630,56
2631,22
2632,-25
2633,-102
2634,-98
2635,-68
2636,-28
2637,5
2638,26
2639,23
2640,-3
2641,-36
2642,-64
2643,-73
2644,-55
2645,-25
2646,0
2647,12
2648,11
2649,5
2650,5
2651,10
2652,18
2653,26
2654,32
2655,35
2656,35
2657,41
2658,53
2659,86
2660,139
2661,192
2662,233
2663,253
2664,247
2665,232
2666,211
2667,232
2668,280
2669,331
2670,378
2671,396
2672,366
2673,312
2674,244
2675,167
2676,96
2677,29
2678,-31
2679,-83
2680,-136
2681,-187
2682,-215
2683,-225
2684,-217
2685,-180
2686,-133
2687,-92
2688,-67
2689,-55
2690,-43
2691,-27
2692,-10
2693,16
2694,49
2695,61
2696,63
2697,61
2698,48
2699,13
2700,1
2701,-1
2702,1
2703,8
2704,23
2705,35
2706,39
2707,56
2708,81
2709,91
2710,90
2711,81
2712,69
2713,60
2714,50
2715,44
2716,44
2717,44
2718,46
2719,52
2720,53
2721,44
2722,40
2723,45
2724,56
2725,68
2726,74
2727,83
2728,92
2729,89
2730,76
2731,60
2732,9
2733,-1
2734,-2
2735,0
2736,15
2737,43
2738,75
2739,104
2740,124
2741,138
2742,149
2743,157
2744,160
2745,158
2746,146
2747,129
2748,112
2749,95
2750,81
2751,77
2752,91
2753,116
2754,134
2755,146
2756,149
2757,140
2758,122
2759,107
2760,102
2761,113
2762,138
2763,138
2764,169
2765,194
2766,210
2767,189
2768,172
2769,151
2770,125
2771,102
2772,89
2773,87
2774,90
2775,97
2776,111
2777,136
2778,164
2779,189
2780,205
2781,207
2782,198
2783,185
2784,171
2785,159
2786,145
2787,129
2788,121
2789,119
2790,123
2791,135
2792,154
2793,178
2794,201
2795,215
2796,218
2797,207
2798,184
2799,156
2800,124
2801,124
2802,140
2803,172
2804,206
2805,227
2806,229
2807,209
2808,159
2809,88
2810,25
2811,-19
2812,-44
2813,-42
2814,-19
2815,15
2816,44
2817,58
2818,62
2819,55
2820,33
2821,6
2822,-13
2823,-25
2824,-39
2825,-49
2826,-51
2827,-51
2828,-55
2829,-60
2830,-63
2831,-62
2832,-52
2833,-41
2834,-33
2835,-35
2836,-48
2837,-66
2838,-83
2839,-91
2840,-78
2841,-51
2842,-22
2843,1
2844,10
2845,-8
2846,-39
