,ECG
2158,34368
2159,34368
2160,34368
2161,34304
2162,34304
2163,34304
2164,34240
2165,34176
2166,34176
2167,34240
2168,34240
2169,34240
2170,34240
2171,34304
2172,34368
2173,34432
2174,34496
2175,34496
2176,34560
2177,34560
2178,34624
2179,34624
2180,34688
2181,34752
2182,34816
2183,34816
2184,34880
2185,34816
2186,34816
2187,34816
2188,34816
2189,34816
2190,34880
2191,34880
2192,34816
2193,34752
2194,34688
2195,34624
2196,34560
2197,34432
2198,34304
2199,34176
2200,34048
2201,33920
2202,33728
2203,33600
2204,33536
2205,33536
2206,33472
2207,33408
2208,33280
2209,33216
2210,33152
2211,33216
2212,33344
2213,33408
2214,33472
2215,33472
2216,33472
2217,33472
2218,33472
2219,33536
2220,33600
2221,33664
2222,33728
2223,33728
2224,33792
2225,33792
2226,33856
2227,33792
2228,33792
2229,33792
2230,33856
2231,33856
2232,33920
2233,33984
2234,33920
2235,33920
2236,33920
2237,33856
2238,33856
2239,33856
2240,33792
2241,33856
2242,33856
2243,33856
2244,33856
2245,33920
2246,34048
2247,34112
2248,34112
2249,34176
2250,34240
2251,34368
2252,34432
2253,34560
2254,34624
2255,34624
2256,34560
2257,34496
2258,34304
2259,34112
2260,33792
2261,33536
2262,33408
2263,33280
2264,33216
2265,33216
2266,33280
2267,33344
2268,33408
2269,33472
2270,33472
2271,33536
2272,33600
2273,33600
2274,33664
2275,33792
2276,33984
2277,34496
2278,35200
2279,36160
2280,36672
2281,35968
2282,34368
2283,32768
2284,31680
2285,31168
2286,31232
2287,31680
2288,32320
2289,32896
2290,33344
2291,33664
2292,33920
2293,34176
2294,34368
2295,34432
2296,34432
2297,34368
2298,34368
2299,34304
2300,34304
2301,34304
2302,34240
2303,34240
2304,34176
2305,34176
2306,34240
2307,34240
2308,34176
2309,34240
2310,34240
2311,34304
2312,34368
2313,34432
2314,34496
2315,34496
2316,34496
2317,34560
2318,34560
2319,34560
2320,34560
2321,34688
2322,34752
2323,34816
2324,34816
2325,34816
2326,34816
2327,34752
2328,34752
2329,34752
2330,34688
2331,34688
2332,34624
2333,34560
2334,34432
2335,34304
2336,34176
2337,34048
2338,33920
2339,33728
2340,33600
2341,33536
2342,33536
2343,33472
2344,33472
2345,33344
2346,33280
2347,33216
2348,33152
2349,33152
2350,33152
2351,33152
2352,33152
2353,33216
2354,33280
2355,33344
2356,33344
2357,33408
2358,33536
2359,33600
2360,33600
2361,33600
2362,33600
2363,33600
2364,33664
2365,33728
2366,33792
2367,33792
2368,33792
2369,33792
2370,33728
2371,33728
2372,33664
2373,33728
2374,33792
2375,33792
2376,33792
2377,33792
2378,33792
2379,33792
2380,33728
2381,33664
2382,33600
2383,33664
2384,33728
2385,33728
2386,33792
2387,33856
2388,33920
2389,34048
2390,34176
2391,34304
2392,34368
2393,34432
2394,34496
2395,34496
2396,34368
2397,34176
2398,33920
2399,33792
2400,33600
2401,33408
2402,33344
2403,33216
2404,33152
2405,33088
2406,33088
2407,33088
2408,33152
2409,33216
2410,33344
2411,33408
2412,33472
2413,33536
2414,33600
2415,33728
2416,34112
2417,34752
2418,35648
2419,36544
2420,36672
2421,35520
2422,33600
2423,32384
2424,31424
2425,31040
2426,31104
2427,31616
2428,32128
2429,32640
2430,33088
2431,33472
2432,33856
2433,34112
2434,34304
2435,34368
2436,34368
2437,34368
2438,34368
2439,34304
2440,34240
2441,34240
2442,34176
2443,34112
2444,34048
2445,34048
2446,34112
2447,34112
2448,34176
2449,34240
2450,34304
2451,34368
2452,34368
2453,34368
2454,34368
2455,34432
2456,34432
2457,34496
2458,34560
2459,34688
2460,34688
2461,34752
2462,34816
2463,34880
2464,34944
2465,34944
2466,34944
2467,34944
2468,34880
2469,34816
2470,34816
2471,34752
2472,34688
2473,34624
2474,34560
2475,34496
2476,34368
2477,34176
2478,34048
2479,33856
2480,33792
2481,33664
2482,33600
2483,33600
2484,33536
2485,33408
2486,33344
2487,33344
2488,33344
2489,33280
2490,33280
2491,33344
2492,33344
2493,33344
