,ECG
1557,39936
1558,40128
1559,40064
1560,39936
1561,39744
1562,39424
1563,38976
1564,38400
1565,37824
1566,37504
1567,37376
1568,37440
1569,37632
1570,37952
1571,38272
1572,38528
1573,38848
1574,39040
1575,39232
1576,39360
1577,39488
1578,39488
1579,39360
1580,39296
1581,39168
1582,38976
1583,38848
1584,38720
1585,38528
1586,38336
1587,38272
1588,38272
1589,38272
1590,38272
1591,38336
1592,38400
1593,38528
1594,38464
1595,38336
1596,38208
1597,38208
1598,38144
1599,37952
1600,37824
1601,37760
1602,37696
1603,37632
1604,37568
1605,37440
1606,37376
1607,37312
1608,37376
1609,37376
1610,37248
1611,37120
1612,37120
1613,37120
1614,37056
1615,36992
1616,36992
1617,37056
1618,37120
1619,37376
1620,37568
1621,37760
1622,37888
1623,37824
1624,37760
1625,37760
1626,37760
1627,37568
1628,37248
1629,36992
1630,36672
1631,36352
1632,36032
1633,35584
1634,35264
1635,34816
1636,34240
1637,33664
1638,33024
1639,32512
1640,32064
1641,31744
1642,31552
1643,31424
1644,31360
1645,31424
1646,31232
1647,30784
1648,30080
1649,29696
1650,29376
1651,28928
1652,28544
1653,28352
1654,28736
1655,29440
1656,30464
1657,32448
1658,35264
1659,38336
1660,40576
1661,40960
1662,39360
1663,35456
1664,33088
1665,30592
1666,28672
1667,27456
1668,26560
1669,26240
1670,26112
1671,26304
1672,26624
1673,27008
1674,27456
1675,28032
1676,28608
1677,29248
1678,29824
1679,30272
1680,30592
1681,30720
1682,30912
1683,31168
1684,31296
1685,31424
1686,31488
1687,31552
1688,31488
1689,31360
1690,31296
1691,31424
1692,31616
1693,31616
1694,31552
1695,31616
1696,31680
1697,31936
1698,32256
1699,32512
1700,32832
1701,33152
1702,33344
1703,33408
1704,33344
1705,33280
1706,33408
1707,33664
1708,33728
1709,33600
1710,33536
1711,33600
1712,33728
1713,33984
1714,34048
1715,33728
1716,33344
1717,33280
1718,33344
1719,33280
1720,33344
1721,33472
1722,33536
1723,33792
1724,34240
1725,34816
1726,35264
1727,35712
1728,35968
1729,36224
1730,36352
1731,36416
1732,36288
1733,36096
1734,35840
1735,35584
1736,35392
1737,35264
1738,35328
1739,35136
1740,34624
1741,34048
1742,33856
1743,34112
1744,34432
1745,34624
1746,34752
1747,34752
1748,34624
1749,34752
1750,35136
1751,35648
1752,36160
1753,36544
1754,36544
1755,36544
1756,36608
1757,36736
1758,36736
1759,36864
1760,37120
1761,37312
1762,37184
1763,36736
1764,36032
1765,35136
1766,34496
1767,34048
1768,33920
1769,33792
1770,33664
1771,33408
1772,33280
1773,33536
1774,33792
1775,34176
1776,34368
1777,34432
1778,34368
1779,34304
1780,34176
1781,34304
1782,34752
1783,35520
1784,36928
1785,39168
1786,41856
1787,44352
1788,45440
1789,44544
1790,41920
1791,38528
1792,35136
1793,32512
1794,30976
1795,30272
1796,30080
1797,29952
1798,29888
1799,29888
1800,30208
1801,30528
1802,30720
1803,30720
1804,30784
1805,31040
1806,31232
1807,31232
1808,31424
1809,31488
1810,31744
1811,31936
1812,32064
1813,32384
1814,33088
1815,33920
1816,34432
1817,34880
1818,34880
1819,33984
1820,32832
1821,32256
1822,32064
1823,32960
1824,33600
1825,34304
1826,34752
1827,34880
1828,34816
1829,35648
1830,36864
1831,36672
1832,35712
1833,34880
1834,33792
1835,32896
1836,32384
1837,32384
1838,32960
1839,33088
1840,33088
1841,33472
1842,34048
1843,33856
1844,33216
1845,32640
1846,32192
1847,31808
1848,31616
1849,31616
1850,31808
1851,32064
1852,32384
1853,32704
1854,32960
1855,33408
1856,34368
1857,35520
1858,36032
1859,36352
1860,36480
1861,35520
1862,34368
1863,33536
1864,33408
1865,33280
1866,32960
1867,32640
1868,32448
1869,32576
1870,32832
1871,33280
1872,33536
1873,33472
1874,33472
1875,34112
1876,35264
1877,36224
1878,36288
1879,35584
1880,35008
1881,35264
1882,35712
1883,35392
1884,34560
1885,33856
1886,33536
1887,33856
1888,35072
1889,36288
1890,36224
1891,35520
1892,35136
1893,35392
1894,35776
1895,35456
1896,34560
1897,33088
1898,31744
1899,31168
1900,31360
1901,32128
1902,33088
1903,33920
1904,34624
1905,35200
1906,35584
1907,35328
1908,34624
1909,33856
1910,33408
1911,33792
1912,34944
1913,36736
1914,39040
1915,41408
1916,43456
1917,44160
1918,43136
1919,40768
1920,38272
1921,35904
1922,33856
1923,32320
1924,31552
1925,31360
1926,31424
1927,31936
1928,32704
1929,33344
1930,33344
1931,33216
1932,33088
1933,32832
1934,32640
1935,32768
1936,33024
1937,32896
1938,32448
1939,32000
1940,31616
1941,31296
1942,31232
1943,31488
1944,31872
1945,32256
1946,32768
1947,33536
1948,33856
1949,33472
1950,33024
1951,33472
1952,33856
1953,33216
1954,32064
1955,31360
1956,31360
1957,31744
1958,32256
1959,32704
1960,32960
1961,33152
1962,33216
1963,33216
1964,33280
1965,33344
1966,33472
1967,33600
1968,33664
1969,33664
1970,33728
1971,33856
1972,33856
1973,33856
1974,33856
1975,33664
1976,33408
1977,33088
1978,32832
1979,32704
1980,32832
1981,33024
1982,33344
1983,33664
1984,33664
1985,33408
1986,32960
1987,32640
1988,32576
1989,32768
1990,32896
1991,33152
1992,33664
1993,34112
1994,34304
1995,34432
1996,34496
1997,34624
1998,34624
1999,34560
2000,34560
2001,34624
2002,34560
2003,34624
2004,34560
2005,34560
2006,34624
2007,34368
2008,34048
2009,33856
2010,33728
2011,33728
2012,33792
2013,33856
2014,33920
2015,33984
2016,33984
2017,33984
2018,33920
2019,33792
2020,33600
2021,33408
2022,33216
2023,32896
2024,32640
2025,32448
2026,32320
2027,32256
2028,32192
2029,32192
2030,32448
2031,32576
2032,32640
2033,32704
2034,32768
2035,32768
2036,32448
2037,32192
2038,32384
2039,33088
2040,34688
2041,37056
2042,39808
2043,42304
2044,43584
2045,42880
2046,40768
2047,37824
2048,34816
2049,32384
2050,30720
2051,29824
2052,29248
2053,28864
2054,28736
2055,28864
2056,29248
2057,29888
2058,30592
2059,31168
2060,31488
2061,31552
2062,31488
2063,31552
2064,31808
2065,32000
2066,32192
2067,32256
2068,32320
2069,32320
2070,32256
2071,32192
2072,32192
2073,32128
2074,32256
2075,32256
2076,32320
2077,32384
2078,32512
2079,32512
2080,32768
2081,32768
2082,32704
2083,32576
2084,32448
2085,32192
2086,32000
2087,31936
2088,31808
2089,31680
2090,31616
2091,31616
2092,31488
2093,31552
2094,31552
2095,31808
2096,31872
2097,31872
2098,32128
2099,32128
2100,32192
2101,32448
2102,32640
2103,32768
2104,33024
2105,33088
2106,33088
2107,33152
2108,33216
2109,33152
2110,32960
2111,32896
2112,32960
2113,32960
2114,32896
2115,32960
2116,33088
2117,33280
2118,33344
2119,33216
2120,33152
2121,33088
2122,33088
2123,33088
2124,33024
2125,33152
2126,33472
2127,33728
2128,33600
2129,33536
2130,33344
2131,33280
2132,33152
2133,33152
2134,33216
2135,33344
2136,33664
2137,33920
2138,34112
2139,34112
2140,34240
2141,34240
2142,34176
2143,33536
2144,32768
2145,32320
2146,31936
2147,31488
2148,31232
2149,31232
2150,31360
2151,31488
2152,31424
2153,31424
2154,31552
2155,31488
2156,31424
2157,31488
2158,31424
2159,31552
2160,31552
2161,31872
2162,32640
2163,33664
2164,35136
2165,37120
2166,39104
2167,40704
2168,41152
2169,41024
2170,38656
2171,36352
2172,34176
2173,32512
2174,31104
2175,29952
2176,29120
2177,28736
2178,28992
2179,29568
2180,30272
2181,30848
2182,30912
2183,30784
2184,30784
2185,30848
2186,30976
2187,31296
2188,31744
2189,32064
2190,32128
2191,32256
2192,32640
2193,32576
2194,32448
2195,32256
2196,32128
2197,32000
2198,32064
2199,32064
2200,32128
2201,32192
2202,32256
2203,32448
2204,32832
2205,33152
2206,33280
2207,32832
