,ECG
2339,34624
2340,34496
2341,34432
2342,34240
2343,34048
2344,33792
2345,33472
2346,33152
2347,32960
2348,32704
2349,32384
2350,32256
2351,32064
2352,32000
2353,31872
2354,31744
2355,31744
2356,31808
2357,31872
2358,31936
2359,32000
2360,32128
2361,32192
2362,32256
2363,32320
2364,32384
2365,32448
2366,32576
2367,32640
2368,32704
2369,32768
2370,32768
2371,32768
2372,32768
2373,32768
2374,32960
2375,33088
2376,33088
2377,33088
2378,33152
2379,33216
2380,33216
2381,33280
2382,33280
2383,33280
2384,33216
2385,33280
2386,33408
2387,33536
2388,33728
2389,33792
2390,33792
2391,33792
2392,33792
2393,33792
2394,33792
2395,33792
2396,33792
2397,33856
2398,33856
2399,33856
2400,33856
2401,33728
2402,33600
2403,33536
2404,33472
2405,33344
2406,33216
2407,33152
2408,33024
2409,32896
2410,32704
2411,32512
2412,32448
2413,32448
2414,32512
2415,32448
2416,32384
2417,32448
2418,32512
2419,32576
2420,32640
2421,32704
2422,32640
2423,32640
2424,32640
2425,32704
2426,32832
2427,32896
2428,32960
2429,33024
2430,33024
2431,33088
2432,33088
2433,33088
2434,32896
2435,32448
2436,31936
2437,31808
2438,32320
2439,33600
2440,35520
2441,38336
2442,41344
2443,43072
2444,43264
2445,41472
2446,39360
2447,36864
2448,34240
2449,31872
2450,30016
2451,28928
2452,28416
2453,28672
2454,29568
2455,30592
2456,31488
2457,32128
2458,32512
2459,32832
2460,33024
2461,33152
2462,33280
2463,33408
2464,33408
2465,33408
2466,33408
2467,33536
2468,33600
2469,33664
2470,33600
2471,33536
2472,33536
2473,33600
2474,33664
2475,33792
2476,33792
2477,33856
2478,33984
2479,34112
2480,34176
2481,34176
2482,34176
2483,34240
2484,34304
2485,34368
2486,34496
2487,34560
2488,34688
2489,34752
2490,34816
2491,34816
2492,34816
2493,34880
