,ECG
1986,33920
1987,33856
1988,33856
1989,33984
1990,33984
1991,33984
1992,33984
1993,33984
1994,33920
1995,33984
1996,34048
1997,34048
1998,33984
1999,33984
2000,34048
2001,34048
2002,34048
2003,33984
2004,34048
2005,34112
2006,34048
2007,34048
2008,34112
2009,34176
2010,34240
2011,34304
2012,34368
2013,34432
2014,34368
2015,34368
2016,34368
2017,34304
2018,34240
2019,34368
2020,34496
2021,34688
2022,34624
2023,34560
2024,34368
2025,34304
2026,34304
2027,34240
2028,34112
2029,33856
2030,33664
2031,33536
2032,33472
2033,33408
2034,33472
2035,33472
2036,33472
2037,33472
2038,33536
2039,33536
2040,33600
2041,33664
2042,33600
2043,33600
2044,33664
2045,33856
2046,34240
2047,35072
2048,36480
2049,38912
2050,41024
2051,43328
2052,44480
2053,43776
2054,41856
2055,39488
2056,37312
2057,35328
2058,33600
2059,32320
2060,31552
2061,31168
2062,31040
2063,31040
2064,31040
2065,31104
2066,31296
2067,31488
2068,31680
2069,31808
2070,32000
2071,32128
2072,32384
2073,32512
2074,32768
2075,33024
2076,33216
2077,33344
2078,33344
2079,33344
2080,33344
2081,33408
2082,33472
2083,33600
2084,33664
2085,33792
2086,33792
2087,33856
2088,33984
2089,34112
2090,34176
2091,34304
2092,34368
2093,34432
2094,34432
2095,34496
2096,34560
2097,34624
2098,34688
2099,34752
2100,34816
2101,34816
2102,34816
2103,34816
2104,34816
2105,34816
2106,34816
2107,34752
2108,34624
2109,34560
2110,34496
2111,34496
2112,34368
2113,34368
2114,34240
2115,34176
2116,34112
2117,33984
2118,33856
2119,33728
2120,33600
2121,33536
2122,33472
2123,33408
2124,33280
2125,33216
2126,33088
2127,33088
2128,33024
2129,33088
2130,33088
2131,33088
2132,33088
2133,33152
2134,33280
2135,33280
2136,33280
2137,33280
2138,33344
2139,33472
2140,33472
2141,33536
2142,33600
2143,33600
2144,33664
2145,33728
2146,33792
2147,33856
2148,33856
2149,33920
2150,33984
2151,33984
2152,33984
2153,33984
2154,34048
2155,34048
2156,34048
2157,34048
2158,34048
2159,33984
2160,34048
2161,34048
2162,34112
2163,34112
2164,34112
2165,34048
2166,34048
2167,34048
2168,34048
2169,34048
2170,33984
2171,33920
2172,33920
2173,33920
2174,33920
2175,33984
2176,33984
2177,33984
2178,33920
2179,33920
2180,33984
2181,33920
2182,33920
2183,33984
2184,33984
2185,33920
2186,33856
2187,33856
2188,33856
2189,33856
2190,33856
2191,33920
2192,34048
2193,34112
2194,34048
2195,34048
2196,34048
2197,33984
2198,33984
2199,33984
2200,33920
2201,33920
2202,33920
2203,33984
2204,33920
2205,33920
2206,33920
2207,33920
2208,33984
2209,33984
2210,33984
2211,34048
2212,34048
2213,34048
2214,34112
2215,34048
2216,33984
2217,33984
2218,33984
2219,33984
2220,33984
2221,34048
2222,34048
2223,34112
2224,34112
2225,34112
2226,34112
2227,34112
2228,34112
2229,34112
2230,34048
2231,34048
2232,34048
2233,34176
2234,34304
2235,34368
2236,34432
2237,34496
2238,34560
2239,34496
2240,34496
2241,34496
2242,34560
2243,34560
2244,34688
2245,34688
2246,34624
2247,34496
2248,34368
2249,34368
2250,34304
2251,34240
2252,34112
2253,33920
2254,33728
2255,33600
2256,33472
2257,33408
2258,33408
2259,33472
2260,33536
2261,33536
2262,33600
2263,33664
2264,33664
2265,33728
2266,33728
2267,33792
2268,33856
2269,33984
2270,34368
2271,35264
2272,36672
2273,38848
2274,41728
2275,43968
2276,44864
2277,44032
2278,42048
2279,39744
2280,37504
2281,35392
2282,33664
2283,32384
2284,31616
2285,31168
2286,30976
2287,30912
2288,30912
2289,31104
2290,31232
2291,31488
2292,31744
2293,32000
2294,32192
2295,32384
2296,32576
2297,32768
2298,32896
2299,32960
2300,33088
2301,33152
2302,33280
2303,33408
2304,33536
2305,33536
2306,33664
2307,33728
2308,33728
2309,33856
2310,33920
2311,33984
2312,34048
2313,34176
2314,34240
2315,34304
2316,34368
2317,34368
2318,34368
2319,34432
2320,34496
2321,34624
2322,34688
2323,34752
2324,34816
2325,34880
2326,34944
2327,34880
2328,34880
2329,34880
2330,34752
2331,34688
2332,34560
2333,34560
2334,34560
2335,34496
2336,34432
2337,34432
2338,34304
2339,34240
2340,34176
2341,34048
2342,33984
2343,33856
2344,33792
2345,33664
2346,33600
2347,33536
2348,33408
2349,33216
2350,33152
2351,33152
2352,33088
2353,33152
2354,33152
2355,33152
2356,33152
2357,33152
2358,33152
2359,33216
2360,33280
2361,33344
2362,33344
2363,33472
2364,33536
2365,33536
2366,33600
2367,33664
2368,33664
2369,33728
2370,33792
2371,33792
2372,33856
2373,33856
2374,33920
2375,33984
2376,34048
2377,33984
2378,33984
2379,33984
2380,33984
2381,34048
2382,34048
2383,34048
2384,34048
2385,34048
2386,34112
2387,34176
2388,34112
2389,34048
2390,34048
2391,33984
2392,33984
2393,33984
2394,33984
2395,33920
2396,33984
2397,33984
2398,33984
2399,33984
2400,33920
2401,33920
2402,33984
2403,33984
2404,33984
2405,34048
2406,34048
2407,33984
2408,33920
2409,33920
2410,33920
2411,33984
2412,33984
2413,33984
2414,33984
2415,33984
2416,33984
2417,33984
2418,33984
2419,33984
2420,33984
2421,34048
2422,34048
2423,33984
2424,34048
2425,33984
2426,34112
2427,34112
2428,34112
2429,34176
2430,34176
2431,34176
2432,34176
2433,34112
2434,34048
2435,34112
2436,34112
2437,34112
2438,34112
2439,34048
2440,33984
2441,34048
2442,34048
2443,34176
2444,34176
2445,34112
2446,34112
2447,34176
2448,34112
2449,34048
2450,34112
2451,34112
2452,34112
2453,34112
2454,34176
2455,34176
2456,34304
2457,34368
2458,34496
2459,34624
2460,34688
2461,34624
2462,34560
2463,34496
2464,34432
2465,34496
2466,34624
2467,34624
2468,34624
2469,34560
2470,34496
2471,34432
2472,34368
2473,34240
2474,34112
2475,33984
2476,33792
2477,33664
2478,33472
2479,33408
2480,33408
2481,33408
2482,33472
2483,33536
2484,33664
2485,33728
2486,33728
2487,33728
2488,33856
2489,33856
2490,33920
2491,33984
2492,34176
2493,34560
